Location Code	Real Property Asset Name	Installation Name	Owned or Leased	GSA Region	Street Address	City	State	Zip Code	Latitude	Longitude	Building Rentable Square Feet	Available Square Feet	Construction Date	Congressional District	Congressional District Representative Name	Building Status	Real Property Asset Type
NY7419	DEA BUILDING PLATTSBURGH	NA	L	02	59 DUNNING WAY	PLATTSBURGH	NY	12901	44.6650470	-73.4833980	"18,640.00"	0.00		3621	ELISE M. STEFANIK	Active	BUILDING
NY7422	THE GATEWAY PLATTSBURGH	NA	L	02	14 DURKEE ST	PLATTSBURGH	NY	12901	44.6956900	-73.4519510	"22,698.00"	0.00	2008	3621	ELISE M. STEFANIK	Active	BUILDING
NY7423	I-87 CANADIAN BORDER	NA	L	02	I-87 CANADIAN BORDER	CHAMPLAIN	NY	12919	45.0029220	-73.4437640	0.00	0.00		3621	ELISE M. STEFANIK	Active	LAND
NY7424	792 10TH AVENUE	NA	L	02	792 10TH AVE	NEW YORK	NY	10019	40.7666900	-73.9901110	0.00	0.00		3610	DANIEL S. GOLDMAN	Active	STRUCTURE
NY7429	"375 SARATOGA RD, SCHNECTADY NY"	NA	L	02	375 SARATOGA RD	SCHENECTADY	NY	12302	42.8803900	-73.9292710	"2,887.00"	0.00	1967	3620	PAUL TONKO	Active	BUILDING
NY7433	MOHAWK STREET EASTSIDE	NA	L	02	E MOHAWK ST	BUFFALO	NY	14202	42.8873040	-78.8744610	0.00	0.00	1954	3626	BRIAN HIGGINS	Active	STRUCTURE
NY7434	1847-1887 ROCKAWAY PKWY	NA	L	02	1887 ROCKAWAY PKWY	BROOKLYN	NY	11236	40.6365030	-73.8923940	"12,600.00"	0.00	1979	3608	HAKEEM S. JEFFRIES	Active	BUILDING
NY7437	478 MAIN STREET	NA	L	02	478 MAIN ST	BUFFALO	NY	14202	42.8870900	-78.8745610	"75,795.00"	0.00	2008	3626	BRIAN HIGGINS	Active	BUILDING
NY7439	127 WEST STATE STREET	NA	L	02	127 W STATE ST	ITHACA	NY	14850	42.4394100	-76.5002110	"3,986.00"	0.00		3623	NICHOLAS A. LANGWORTHY	Active	BUILDING
NY7440	SALINA MEADOWS OFFICE PARK	NA	L	02	231 SALINA MEADOWS PKWY	SYRACUSE	NY	13212	43.1018000	-76.1624310	"1,973.00"	0.00	2008	3624	CLAUDIA TENNEY	Active	BUILDING
NY7442	350 MOTOR PARKWAY	NA	L	02	350 MOTOR PKWY	HAUPPAUGE	NY	11788	40.8079300	-73.2462710	"2,000.00"	0.00	1974	3601	NICK LALOTA	Active	BUILDING
NY7445	M&T BANK BUILDING	NA	L	02	2 COURT ST	BINGHAMTON	NY	13901	42.0981100	-75.9151010	"15,040.00"	0.00	2010	3622	BRANDON WILLIAMS	Active	BUILDING
NY7448	ELECTRIC TOWER	NA	L	02	535 WASHINGTON ST	BUFFALO	NY	14203	42.8887198	-78.8722397	"10,628.00"	0.00	1912	3626	BRIAN HIGGINS	Active	BUILDING
NY7455	113-08 ROCKAWAY BEACH BLVD	NA	L	02	113-08 ROCKAWAY BEACH BLVD	FAR ROCKAWAY	NY	11694	40.6365050	-73.7405700	"8,600.00"	0.00		3605	GREGORY W. MEEKS	Active	BUILDING
NY7456	332 MAIN STREET	NA	L	02	332 MAIN ST	POUGHKEEPSIE	NY	12601	41.7026100	-73.9260710	"14,000.00"	0.00	2009	3618	PATRICK RYAN	Active	BUILDING
NY7458	101 FORD STREET	NA	L	02	101 FORD ST	OGDENSBURG	NY	13669	44.6966280	-75.4941960	"7,781.00"	0.00	1988	3621	ELISE M. STEFANIK	Active	BUILDING
NY7459	BANK OF AMERICA BUILDING-BUFFALO	NA	L	02	10 FOUNTAIN PLZ	BUFFALO	NY	14202	42.8886985	-78.8734698	"32,391.00"	0.00	1983	3626	BRIAN HIGGINS	Active	BUILDING
NY7461	200 EAST 161 STREET	NA	L	02	820 CONCOURSE VLG W	BRONX	NY	10451	40.8255390	-73.9216620	"35,685.00"	0.00		3615	RITCHIE TORRES	Active	BUILDING
NY7462	THE SYRACUSE BUILDING	NA	L	02	224 HARRISON ST	SYRACUSE	NY	13202	43.0440800	-76.1498110	"4,196.00"	0.00	1960	3624	CLAUDIA TENNEY	Active	BUILDING
NY7463	LEXINGTON COMMERCE CENTER	NA	L	02	1600 LEXINGTON AVE	ROCHESTER	NY	14606	43.1795200	-77.6741110	"4,662.00"	0.00	2009	3625	JOSEPH D. MORELLE	Active	BUILDING
NY7471	ONE BROADWAY CENTER	NA	L	02	1 BROADWAY CTR	SCHENECTADY	NY	12305	42.8115800	-73.9431210	"13,950.00"	0.00	2010	3620	PAUL TONKO	Active	BUILDING
NY7482	COLUMBIA STREET PARKING GARAGE	NA	L	02	2 COLUMBIA ST	ALBANY	NY	12207	42.6507600	-73.7489310	0.00	0.00	1969	3620	PAUL TONKO	Active	STRUCTURE
NY7485	INDUCON OFFICE PARK	NA	L	02	90 CURTWRIGHT DR	BUFFALO	NY	14221	42.9534800	-78.7082610	"3,080.00"	0.00	1983	3626	BRIAN HIGGINS	Active	BUILDING
NY7492	185 KING STREET	NA	L	02	185 KING ST	BROOKLYN	NY	11231	40.6792891	-74.0131281	"65,209.00"	0.00	1955	3607	NYDIA M. VELÁZQUEZ	Active	BUILDING
NY7495	167-16 147TH AVENUE	NA	L	02	167-16 147TH AVE	JAMAICA	NY	11434	40.6602300	-73.7673350	0.00	0.00	1974	3605	GREGORY W. MEEKS	Active	STRUCTURE
NY7496	AKA - 7714 17TH AVE	NA	L	02	7715 NEW UTRECHT AVE	BROOKLYN	NY	11214	40.6135000	-74.0002610	"16,200.00"	0.00		3610	DANIEL S. GOLDMAN	Active	BUILDING
NY7498	17 FOURTH AVE	NA	L	02	17 4TH AVE	OSWEGO	NY	13126	43.4517033	-76.5307775	"7,350.00"	0.00		3624	CLAUDIA TENNEY	Active	BUILDING
NY7499	"GENESEE GATEWAY, LLC"	NA	L	02	111 GENESEE ST	BUFFALO	NY	14203	42.8896800	-78.8696110	"19,080.00"	0.00	1895	3626	BRIAN HIGGINS	Active	BUILDING
NY7500	AVANT	NA	L	02	200 DELAWARE AVE	BUFFALO	NY	14202	42.8899600	-78.8771710	"10,040.00"	0.00	2010	3626	BRIAN HIGGINS	Active	BUILDING
NY7501	STERLING CORPORATE CENTER-BETHPAGE NY	NA	L	02	999 STEWART AVE	BETHPAGE	NY	11714	40.7591000	-73.4878610	"48,320.00"	0.00	1964	3603	GEORGE SANTOS	Active	BUILDING
NY7502	1200 SCOTTSVILLE ROAD	NA	L	02	1200 SCOTTSVILLE RD	ROCHESTER	NY	14624	43.1186800	-77.6548810	"24,407.00"	0.00		3625	JOSEPH D. MORELLE	Active	BUILDING
NY7503	BELLTEL LOFTS	NA	L	02	365 BRIDGE ST	BROOKLYN	NY	11201	40.6923100	-73.9851410	"13,425.00"	0.00		3608	HAKEEM S. JEFFRIES	Active	BUILDING
NY7504	250 SOUTH CLINTON STREET	NA	L	02	250 S CLINTON ST	SYRACUSE	NY	13202	43.0491500	-76.1540310	"14,548.00"	0.00	1981	3624	CLAUDIA TENNEY	Active	BUILDING
NY7505	4551 STATE ROUTE 11 (E)	NA	L	02	4551 STATE ROUTE 11	MALONE	NY	12953	44.8933500	-74.2364810	"29,100.00"	0.00	2011	3621	ELISE M. STEFANIK	Active	BUILDING
NY7506	123 WILLIAMS STREET	NA	L	02	123 WILLIAM ST	NEW YORK	NY	10038	40.7092140	-74.0068875	"36,573.00"	0.00	1970	3610	DANIEL S. GOLDMAN	Active	BUILDING
NY7507	"ACQUEST THEATRE PLACE, LLC"	NA	L	02	622 MAIN ST	BUFFALO	NY	14202	42.8911500	-78.8731910	"17,062.00"	0.00		3626	BRIAN HIGGINS	Active	BUILDING
NY7509	HUTCHINSON METRO CENTER	NA	L	02	1250 WATERS PL	BRONX	NY	10461	40.8456300	-73.8409010	"19,970.00"	0.00	1983	3614	ALEXANDRIA OCASIO-CORTEZ	Active	BUILDING
NY7510	NIAGARA FALLS INTL AIRPORT	NA	L	02	2035 NIAGARA FALLS BLVD	NIAGARA FALLS	NY	14304	43.1012340	-78.9411195	875.00	0.00	2009	3627		Active	BUILDING
NY7511	101 WORTH STREET	NA	L	02	101 WORTH ST	NEW YORK	NY	10013	40.7161140	-74.0040323	0.00	0.00	1984	3610	DANIEL S. GOLDMAN	Active	STRUCTURE
NY7513	ONE METROTECH CENTER	NA	L	02	METROTECH CENTER	BROOKLYN	NY	11201	40.6899244	-73.9799507	0.00	0.00	1988	3608	HAKEEM S. JEFFRIES	Active	STRUCTURE
NY7514	507-513 WEST 26TH STREET	NA	L	02	513 W 26TH ST	NEW YORK	NY	10001	40.7499840	-74.0034585	0.00	0.00	2010	3610	DANIEL S. GOLDMAN	Active	STRUCTURE
NY7516	ALMA CORPORATE PLAZA	NA	L	02	31-10 37TH STREET	LONG ISLAND CITY	NY	11101	40.7548880	-73.9309400	"10,094.00"	0.00	1954	3612	JERROLD NADLER	Active	BUILDING
NY7520	300 AIRBORNE PARKWAY	NA	L	02	300 AIRBORNE PKWY	CHEEKTOWAGA	NY	14225	42.9376500	-78.7139100	"23,877.00"	0.00	2009	3626	BRIAN HIGGINS	Active	BUILDING
NY7521	HURON	NA	L	02	257 CLARK STREET	ENDICOTT	NY	13760	42.1071930	-76.0480400	"3,800.00"	0.00	1985	3622	BRANDON WILLIAMS	Active	BUILDING
NY7525	IMPERIAL PARKING INC U.S.	NA	L	02	55 WATER ST	NEW YORK	NY	10041	40.7033820	-74.0097585	0.00	0.00	1984	3610	DANIEL S. GOLDMAN	Active	STRUCTURE
NY7528	575 WASHINGTON STREET	NA	L	02	575 WASHINGTON ST	NEW YORK	NY	10014	40.7294900	-74.0091110	0.00	0.00	1961	3610	DANIEL S. GOLDMAN	Active	STRUCTURE
NY7530	220 EAST 161ST STREET	NA	L	02	220 E 161ST ST	BRONX	NY	10451	40.8249720	-73.9206360	"17,138.00"	0.00		3615	RITCHIE TORRES	Active	BUILDING
NY7531	AFCO AIR CARGO FACILITY	NA	L	02	44 KELLY RD	LATHAM	NY	12110	42.7596401	-73.7994743	"5,000.00"	0.00		3620	PAUL TONKO	Active	BUILDING
NY7532	7 SOUTHWOODS BOULEVARD	NA	L	02	7 SOUTHWOODS BLVD	ALBANY	NY	12211	42.6838900	-73.7713210	"5,249.00"	0.00	2012	3620	PAUL TONKO	Active	BUILDING
NY7534	24 COMPUTER DRIVE WEST	NA	L	02	24 COMPUTER DR W	ALBANY	NY	12205	42.7221100	-73.8071310	"4,454.00"	0.00	1981	3620	PAUL TONKO	Active	BUILDING
NY7539	201 WEST THIRD STREET	NA	L	02	201 W 3RD ST	JAMESTOWN	NY	14701	42.0955000	-79.2440110	"4,603.00"	0.00		3623	NICHOLAS A. LANGWORTHY	Active	BUILDING
NY7540	THE BARON BUILDING	NA	L	02	1 W MARKET ST	CORNING	NY	14830	42.1436000	-77.0546710	"2,570.00"	0.00		3623	NICHOLAS A. LANGWORTHY	Active	BUILDING
NY7541	6500 SHERIDAN DRIVE	NA	L	02	6500 SHERIDAN DR	BUFFALO	NY	14221	42.9782400	-78.6981029	"4,848.00"	0.00		3626	BRIAN HIGGINS	Active	BUILDING
NY7543	SALINA PLACE	NA	L	02	205 S SALINA ST	SYRACUSE	NY	13202	43.0491500	-76.1519810	"5,789.00"	0.00		3624	CLAUDIA TENNEY	Active	BUILDING
NY7549	4 HARROWGATE COMMONS	NA	L	02	4 HARROWGATE COMMONS	MASSENA	NY	13662	44.9229800	-74.8921410	"10,157.00"	0.00	2012	3621	ELISE M. STEFANIK	Active	BUILDING
NY7550	1055 STEWART AVE	NA	L	02	1055 STEWART AVE	BETHPAGE	NY	11714	40.7595200	-73.4908010	"56,643.71"	0.00		3603	GEORGE SANTOS	Active	BUILDING
NY7551	5757 SNELLER ROAD	NA	L	02	5757 SNELLER RD	BREWERTON	NY	13029	43.1987600	-76.1223510	"4,000.00"	0.00		3624	CLAUDIA TENNEY	Active	BUILDING
NY7552	HAZEN BUILDING	NA	L	02	19-10 HAZEN ST	EAST ELMHURST	NY	11370	40.7678410	-73.9001970	"8,048.00"	0.00		3614	ALEXANDRIA OCASIO-CORTEZ	Active	BUILDING
NY7555	347 AVENUE OF THE AMERICAS	NA	L	02	347 AVENUE OF AMERICAS	NEW WINDSOR	NY	12553	41.4890800	-74.1009740	"23,083.00"	0.00	2015	3618	PATRICK RYAN	Active	BUILDING
NY7558	12 CORPORATE WOODS BLVD	NA	L	02	12 CORPORATE WOODS BLVD	ALBANY	NY	12211	42.6853700	-73.7656210	"20,520.00"	0.00		3620	PAUL TONKO	Active	BUILDING
NY7563	2 FORDHAM SQUARE	NA	L	02	2501 GRAND CONCOURSE	BRONX	NY	10468	40.8629600	-73.8974510	"14,309.00"	0.00		3613	ADRIANO ESPAILLAT	Active	BUILDING
NY7564	301-303 W 125TH ST	NA	L	02	301 W 125TH ST	NEW YORK	NY	10027	40.8104500	-73.9514510	"21,851.00"	0.00		3613	ADRIANO ESPAILLAT	Active	BUILDING
NY7565	2 GRAND CENTRAL TOWER	NA	L	02	2 GRAND CENTRAL TOWER	NEW YORK	NY	10017	40.7524060	-73.9733187	"19,059.00"	0.00		3612	JERROLD NADLER	Active	BUILDING
NY7566	310 DELAWARE	NA	L	02	306-310 DELAWARE AVENUE	BUFFALO	NY	14202	42.8927742	-78.8761468	"26,325.00"	0.00	2015	3626	BRIAN HIGGINS	Active	BUILDING
NY7568	15 GOVERNOR DR.	NA	L	02	15 GOVERNOR DR	NEWBURGH	NY	12550	41.5164814	-74.1114048	"9,074.00"	0.00		3618	PATRICK RYAN	Active	BUILDING
NY7569	ONE WORLD TRADE CENTER 2014	NA	L	02	1 WORLD TRADE CTR	NEW YORK	NY	10007	40.7110950	-74.0144130	"2,20,609.92"	0.00		3610	DANIEL S. GOLDMAN	Active	BUILDING
NY7571	RENAISSANCE CORPORATE CENTER	NA	L	02	245 MAIN ST	WHITE PLAINS	NY	10601	41.0330316	-73.7657435	"5,024.00"	0.00	1983	3617	MICHAEL LAWLER	Active	BUILDING
NY7573	572 THIRD AVENUE	NA	L	02	572 3RD AVE EXT	RENSSELAER	NY	12144	42.6434800	-73.7033210	"5,852.00"	0.00	2015	3620	PAUL TONKO	Active	BUILDING
NY7574	"250 DELAWARE AVENUE, BUFFALO, NY"	NA	L	02	250 DELAWARE AVE	BUFFALO	NY	14202	42.8913000	-78.8774110	"53,314.00"	0.00		3626	BRIAN HIGGINS	Active	BUILDING
NY7576	"600 MIDLAND AVENUE, RYE, NY"	NA	L	02	600 MIDLAND AVE	RYE	NY	10580	40.9842500	-73.6742110	"30,258.00"	0.00		3616	JAMAAL BOWMAN	Active	BUILDING
NY7577	2350 LAFAYETTE AVENUE	NA	L	02	2350 LAFAYETTE AVE	BRONX	NY	10473	40.8234300	-73.8443410	"1,27,696.00"	0.00		3615	RITCHIE TORRES	Active	BUILDING
NY7579	171 SAW MILL RIVER ROAD	NA	L	02	171 SAW MILL RIVER RD	HAWTHORNE	NY	10532	41.0988960	-73.8094320	"71,593.00"	0.00	2015	3617	MICHAEL LAWLER	Active	BUILDING
NY7580	1111 MARCUS AVENUE UNIT ONE	NA	L	02	1111 MARCUS AVE	NEW HYDE PARK	NY	11042	40.7562700	-73.7001410	"33,069.00"	0.00		3603	GEORGE SANTOS	Active	BUILDING
NY7581	4941 BROADWAY	NA	L	02	4941 BROADWAY	NEW YORK	NY	10034	40.8680400	-73.9210810	"15,264.00"	0.00	2014	3613	ADRIANO ESPAILLAT	Active	BUILDING
NY7582	"68-60 AUSTIN STREET, FOREST HILLS"	NA	L	02	68-60 AUSTIN STREET	FOREST HILLS	NY	11375	40.7191550	-73.8421570	"5,070.00"	0.00		3606	GRACE MENG	Active	BUILDING
NY7583	270 GREENWICH STREET	NA	L	02	270 GREENWICH ST	NEW YORK	NY	10007	40.7156400	-74.0121010	0.00	0.00		3610	DANIEL S. GOLDMAN	Active	BUILDING
NY7584	308-332 GREENICH STREET	NA	L	02	308 GREENWICH ST	NEW YORK	NY	10013	40.7175560	-74.0107040	0.00	0.00		3610	DANIEL S. GOLDMAN	Active	BUILDING
NY7585	25 BEEKMAN ST.	NA	L	02	25 BEEKMAN ST	NEW YORK	NY	10038	40.7106300	-74.0061810	0.00	0.00		3610	DANIEL S. GOLDMAN	Active	STRUCTURE
NY7586	"200 EAST MAIN STREET, ROCHESTER, NY"	NA	L	02	200 E MAIN ST	ROCHESTER	NY	14604	43.1573600	-77.6070710	"21,775.00"	0.00		3625	JOSEPH D. MORELLE	Active	BUILDING
NY7587	TRUMP TOWERS	NA	L	02	721-725 5TH AVE	NEW YORK	NY	10022	40.7624613	-73.9742948	"3,476.00"	0.00	2018	3612	JERROLD NADLER	Active	BUILDING
NY7589	785 FLUSHING AVENUE	NA	L	02	785 FLUSHING AVE	BROOKLYN	NY	11206	40.7009500	-73.9411530	"15,089.00"	0.00		3607	NYDIA M. VELÁZQUEZ	Active	BUILDING
NY7593	THE COATES BUILDING	NA	L	02	555 MADISON AVE	NEW YORK	NY	10022	40.7613400	-73.9728810	"23,167.00"	"23,167.00"		3612	JERROLD NADLER	Active	BUILDING
NY7594	SOCIAL SECURITY BUILDING OLEAN NY	NA	L	02	1618 W STATE ST	OLEAN	NY	14760	42.0773886	-78.4489712	"7,575.00"	0.00	2017	3623	NICHOLAS A. LANGWORTHY	Active	BUILDING
NY7597	EMPIRE STATE BUILDING	NA	L	02	350 5TH AVE	NEW YORK	NY	10118	40.7483750	-73.9846490	0.00	0.00		3612	JERROLD NADLER	Active	BUILDING
NY7598	CORPORATE CENTER THREE #2- STATEN ISLAND	NA	L	02	1441 SOUTH AVE	STATEN ISLAND	NY	10314	40.6043674	-74.1821286	"10,961.00"	0.00	2019	3611	NICOLE MALLIOTAKIS	Active	BUILDING
NY7600	"180 WORTH ST., NEW YORK, NY"	NA	L	02	180 WORTH ST	NEW YORK	NY	10013	40.7136300	-73.9995710	0.00	0.00		3607	NYDIA M. VELÁZQUEZ	Active	STRUCTURE
NY7602	"155 MINEOLA BLVD, MINEOLA ,NY 11501"	NA	L	02	151 MINEOLA BLVD	MINEOLA	NY	11501	40.7432195	-73.6410691	"19,157.00"	0.00		3604	ANTHONY D'ESPOSITO	Active	BUILDING
NY7605	"3345 CHAMBERS ROAD, HORSEHEADS, NY"	NA	L	02	3345 CHAMBERS RD	HORSEHEADS	NY	14845	42.1632900	-76.8791510	"11,400.00"	0.00		3623	NICHOLAS A. LANGWORTHY	Active	BUILDING
NY7608	"270 MICHIGAN AVENUE, BUFFALO, NY 14203-2915"	NA	L	02	270 MICHIGAN AVE	BUFFALO	NY	14203	42.8791300	-78.8708010	"21,610.00"	0.00		3626	BRIAN HIGGINS	Active	BUILDING
NY7615	"672 PARKSIDE AVE., BROOKLYN, NY"	NA	L	02	672 PARKSIDE AVE	BROOKLYN	NY	11226	40.6559600	-73.9507710	"15,912.00"	0.00		3609	YVETTE D. CLARKE	Active	BUILDING
NY7617	"67 WARREN STREET, GLENS FALLS NEW YORK 12801"	NA	L	02	67 WARREN ST	GLENS FALLS	NY	12801	43.3098565	-73.6409880	"7,598.00"	0.00		3621	ELISE M. STEFANIK	Active	BUILDING
NY7619	"2108 ADAM CLAYTON POWELL JR. BLVD, NEW YORK NY 10027"	NA	L	02	2108 ADAM CLAYTON POWELL JR BLVD	NEW YORK	NY	10027	40.8093300	-73.9482210	"6,971.00"	0.00		3613	ADRIANO ESPAILLAT	Active	BUILDING
NY7621	500 NEW KARNER ROAD ALBANY NY	NA	L	02	500 NEW KARNER RD	ALBANY	NY	12205	42.7431000	-73.8404610	"21,218.00"	0.00		3620	PAUL TONKO	Active	BUILDING
NY7625	"470 NEPPERHAN AVENUE YONKERS, NEW YORK, 10701-6652"	NA	L	02	470 NEPPERHAN AVE	YONKERS	NY	10701	40.9420200	-73.8834410	"14,921.00"	0.00	1976	3616	JAMAAL BOWMAN	Active	BUILDING
NY7628	"55 ELK STREET, ALBANY NY 12210"	NA	L	02	55 ELK ST	ALBANY	NY	12210	42.6549400	-73.7568810	"15,829.00"	0.00		3620	PAUL TONKO	Active	BUILDING
NY7629	"57-07 JUNCTION BLVD, CORONA, NY 11368"	NA	L	02	57-07 JUNCTION BLVD	ELMHURST	NY	11373	40.7362140	-73.8654345	"5,000.00"	0.00		3614	ALEXANDRIA OCASIO-CORTEZ	Active	BUILDING
NY7633	"11 STONEBREAK ROAD, MALTA NY 12020"	NA	L	02	11 STONEBREAK RD	MALTA	NY	12020	42.9651900	-73.7881910	"16,544.00"	0.00		3620	PAUL TONKO	Active	BUILDING
NY7634	"ETEC (UALBANY), 1220 WASHINGTON AVENUE, ALBANY NY 12226"	NA	L	02	1220 WASHINGTON AVE	ALBANY	NY	12206	42.6807790	-73.8049120	"8,716.00"	0.00		3620	PAUL TONKO	Active	BUILDING
NY7639	"15 WORTH STREET, NEW YORK NY 10013"	NA	L	02	15 WORTH ST	NEW YORK	NY	10013	40.7179870	-74.0081740	0.00	0.00		3610	DANIEL S. GOLDMAN	Active	STRUCTURE
NY7640	"100 PEARL STREET, NEW YORK, NY 10004"	NA	L	02	100 PEARL ST	NEW YORK	NY	10004	40.7042910	-74.0097680	"2,07,000.00"	0.00		3610	DANIEL S. GOLDMAN	Active	BUILDING
NY7670	"INDUSTRY CITY, 86 34TH STREET BROOKLYN, NY 11232"	NA	L	02	86 34TH ST	BROOKLYN	NY	11232	40.6571050	-74.0060960	"38,831.00"	0.00		3607	NYDIA M. VELÁZQUEZ	Active	BUILDING
NY7675	"50 MAIN STREET, WHITE PLAINS, NY"	NA	L	02	50 MAIN ST	WHITE PLAINS	NY	10606	41.0317800	-73.7724310	"18,450.00"	0.00		3617	MICHAEL LAWLER	Active	BUILDING
NY7685	THE FALCHI BUILDING - USCIS SUB-ASYLUM OFFICE	NA	L	02	31-00 47TH AVE	LONG ISLAND CITY	NY	11101	40.7428470	-73.9353645	0.00	0.00		3612	JERROLD NADLER	Active	BUILDING
NY7696	371 MADISON AVENUE	NA	L	02	371 MADISON ST	NEW YORK	NY	10002	40.7136420	-73.9810395	928.00	0.00		3607	NYDIA M. VELÁZQUEZ	Active	BUILDING
NY7700	"THE PAXTON, 532 FULTON STREET, BROOKLYN, NEW YORK 11201-5308"	NA	L	02	532 FULTON ST	BROOKLYN	NY	11201	40.6890178	-73.9814171	0.00	0.00	2022	3608	HAKEEM S. JEFFRIES	Active	BUILDING
OH0028	POTTER STEWART U.S. COURTHOUSE	CINCINNATI FACILITY	F	05	100 E 5TH ST	CINCINNATI	OH	45202	39.1013720	-84.5113068	"4,37,201.46"	"47,367.27"	1938	3901	GREG LANDSMAN	Active	BUILDING
OH0033	METZENBAUM U.S. COURTHOUSE	NA	F	05	201 SUPERIOR AVE E	CLEVELAND	OH	44114	41.5005500	-81.6926110	"1,83,178.36"	"16,571.68"	1910	3911	SHONTEL M. BROWN	Active	BUILDING
OH0046	KINNEARY US CTHSE	NA	F	05	85 MARCONI BLVD	COLUMBUS	OH	43215	39.9638700	-83.0052210	"2,23,657.37"	"7,119.46"	1934	3903	JOYCE BEATTY	Active	BUILDING
OH0100	DONALD J. PEASE FEDERAL BLDG	NA	F	05	143 W LIBERTY ST	MEDINA	OH	44256	41.1394300	-81.8657110	"8,201.90"	0.00	1938	3916		Active	BUILDING
OH0137	US POSTAL BLDG	NA	L	05	150 N LIMESTONE ST	SPRINGFIELD	OH	45502	39.9266072	-83.8082355	661.00	0.00	1934	3908	WARREN DAVIDSON	Active	BUILDING
OH0143	JAMES M. ASHLEY AND THOMAS W.L	NA	F	05	1716 SPIELBUSCH AVE	TOLEDO	OH	43604	41.6576100	-83.5361410	"81,508.33"	"18,724.67"	1932	3909	MARCY KAPTUR	Active	BUILDING
OH0189	JOHN WELD PECK	CINCINNATI FACILITY	F	05	550 MAIN ST	CINCINNATI	OH	45202	39.1028300	-84.5098410	"6,90,831.53"	"97,109.55"	1964	3901	GREG LANDSMAN	Active	BUILDING
OH0192	A J CELEBREZZE FB	NA	F	05	1240 E 9TH ST	CLEVELAND	OH	44114	41.5052000	-81.6915810	"11,94,675.40"	"2,02,134.75"	1966	3911	SHONTEL M. BROWN	Active	BUILDING
OH0194	JOHN F SEIBERLING FB & US CTHS	NA	F	05	2 S MAIN ST	AKRON	OH	44308	41.0849800	-81.5179310	"1,83,480.42"	"40,854.63"	1974	3911	SHONTEL M. BROWN	Active	BUILDING
OH0195	WALTER H. RICE FEDERAL BUILDING AND UNITED STATES COURTHOUSE	NA	F	05	200 W 2ND ST	DAYTON	OH	45402	39.7595700	-84.1959010	"1,52,683.72"	"17,013.62"	1974	3910	MICHAEL R. TURNER	Active	BUILDING
OH0196	DAYTON OH FED PARKING FACILITY	NA	F	05	218 W 3RD ST	DAYTON	OH	45402	39.7589120	-84.1955820	0.00	0.00	1979	3910	MICHAEL R. TURNER	Active	STRUCTURE
OH0202	JACKSON E BETTS FB	NA	L	05	180 N DIAMOND ST	MANSFIELD	OH	44902	40.7633800	-82.5135410	"3,738.00"	0.00		3912	TROY BALDERSON	Active	BUILDING
OH0208	BRICKER FEDERAL BLDG	FED BLDG&PKING FACIL	F	05	200 N HIGH ST	COLUMBUS	OH	43215	39.9667000	-83.0009910	"2,29,733.09"	"52,644.45"	1977	3903	JOYCE BEATTY	Active	BUILDING
OH0209	COLUMBUS OH FED PARKING FACILITY	FED BLDG&PKING FACIL	F	05	200 N HIGH ST	COLUMBUS	OH	43215	39.9667000	-83.0009910	"1,031.14"	0.00	1977	3903	JOYCE BEATTY	Active	STRUCTURE
OH0215	THOMAS D LAMBROS FOB	NA	F	05	125 MARKET ST	YOUNGSTOWN	OH	44503	41.0983900	-80.6498210	"33,331.45"	0.00	1995	3913	EMILIA STRONG SYKES	Active	BUILDING
OH0301	CARL B STOKES U.S. COURT HOUSE	NA	F	05	801 W SUPERIOR AVE	CLEVELAND	OH	44113	41.4963400	-81.6951110	"5,92,843.71"	"12,673.96"	2002	3911	SHONTEL M. BROWN	Active	BUILDING
OH0302	NATHANIEL R JONES FB & US CTHS	NA	F	05	10 E COMMERCE ST	YOUNGSTOWN	OH	44503	41.1007361	-80.6478594	"43,586.62"	"11,788.56"	2002	3913	EMILIA STRONG SYKES	Active	BUILDING
OH0306	CINCINNATI OH FDA FORENSIC CHEMISTRY CENTER	NA	F	05	6751 STEGER DR	CINCINNATI	OH	45237	39.1871065	-84.4740875	"65,317.58"	0.00	1998	3901	GREG LANDSMAN	Active	BUILDING
OH0514	DAYTON OH WAREHOUSE 4	GSA DAYTON OH DEPOT	F	05	3150 SPRINGBORO RD	DAYTON	OH	45439	39.7090340	-84.2172900	"2,03,643.80"	0.00	1952	3910	MICHAEL R. TURNER	Active	BUILDING
OH1615	SCHAAF BLDG	NA	L	05	170 N HIGH ST	COLUMBUS	OH	43215	39.9659500	-83.0008210	"71,308.00"	0.00		3903	JOYCE BEATTY	Active	BUILDING
OH1816	BUREAU OF MINES BLDG	NA	L	05	50985 NATIONAL RD E	ST. CLAIRSVILLE	OH	43950	40.0767565	-80.8668210	"8,275.00"	0.00		3906	BILL JOHNSON	Active	BUILDING
OH1908	CITY CENTRE ONE	NA	L	05	100 FEDERAL PLZ E	YOUNGSTOWN	OH	44503	41.0995600	-80.6476210	"3,464.00"	0.00		3913	EMILIA STRONG SYKES	Active	BUILDING
OH1918	TENNYSON GUYER F.B.	NA	L	05	401 W NORTH ST	LIMA	OH	45801	40.7425400	-84.1100210	"27,106.00"	0.00		3904	JIM JORDAN	Active	BUILDING
OH1936	500 MARKET STREET	NA	L	05	500 MARKET ST	STEUBENVILLE	OH	43952	40.3602660	-80.6171220	"3,501.00"	0.00		3906	BILL JOHNSON	Active	BUILDING
